field_id,date_of_image,source_dataset,raw_row_index,soil_moisture_flag,latitude,longitude,NDVI,GNDVI,NDWI,SAVI,soil_moisture,temperature,rainfall,crop_type,year,month,day_of_year,month_sin,month_cos,doy_sin,doy_cos,field_obs_number,NDVI_field_expanding_mean,GNDVI_field_expanding_mean,SAVI_field_expanding_mean,soil_moisture_field_expanding_mean,rainfall_field_expanding_mean,temperature_field_expanding_mean,NDVI_field_expanding_std,GNDVI_field_expanding_std,SAVI_field_expanding_std,soil_moisture_field_expanding_std,rainfall_field_expanding_std,temperature_field_expanding_std,yield
Field_17,2023-11-27,dataset1_field_satellite,327,ok,19.09087972,74.68960217,0.484460418,0.5069471,-0.5069471,0.726578992,20.22970277,27.33083667,14.67048746,Soybean,2023,11,331,-0.5000000000000004,0.8660254037844384,-0.5524353131676203,0.8335557718385695,16,0.4249681618,0.46554869993333337,0.6373512067333333,22.951272914666667,8.8267526956,27.926097576666667,0.09364634482544829,0.07726607591607536,0.14044396982548954,4.881160002424653,5.747327732385197,8.327069809783268,50.20211761
Field_17,2023-12-11,dataset1_field_satellite,326,ok,19.09087972,74.68960217,0.504331559,0.542521393,-0.542521393,0.756371846,18.21018239,16.79629313,7.465071052,Soybean,2023,12,345,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,17,0.4286864278125,0.4681360999375,0.6429279433125,22.781174780625,9.191986118375,27.88889377,0.09168535001182604,0.07536018583316474,0.13750324094469482,4.764480605612417,5.7414270794816735,8.046090032694442,37.05692472
Field_17,2023-12-12,dataset1_field_satellite,328,ok,19.09087972,74.68960217,0.597094505,0.578980567,-0.578980567,0.89549334,15.40104132,22.960116,8.208285435,Soybean,2023,12,346,-2.4492935982947064e-16,1.0,-0.32126966169236515,0.9469877530760751,18,0.4331361414117647,0.47251170541176474,0.6496011140588236,22.51229287529412,9.09040287917647,27.23638785,0.09064995787549926,0.07516442611892686,0.13595026838393653,4.74453004726733,5.5748687409172,8.242046444854068,40.07197293
Field_17,2023-12-27,dataset1_field_satellite,329,ok,19.09087972,74.68960217,0.606353017,0.60311807,-0.60311807,0.909381032,14.07391892,24.91033938,8.234627211,Soybean,2023,12,361,-2.4492935982947064e-16,1.0,-0.06880242680232064,0.9976303053065857,19,0.44224493938888887,0.4784266421666667,0.6632617932777778,22.117223344444444,9.041396354500002,26.998817191666667,0.09605988303419155,0.07711752572833837,0.1440636173884791,4.898556244552358,5.412412125792933,8.059236052697154,40.05110754
Field_18,2023-01-01,dataset1_field_satellite,330,ok,26.38556389,74.61188542,0.379427198,0.434883681,-0.434883681,0.569064421,24.98226696,8.133497173,6.601437123,Soybean,2023,1,1,0.49999999999999994,0.8660254037844387,0.017213356155834685,0.9998518392091162,1,,,,,,,,,,,,,33.92711689
Field_18,2023-01-04,dataset1_field_satellite,336,ok,26.38556389,74.61188542,0.310478394,0.366325186,-0.366325186,0.465656828,29.18732881,14.08968636,6.147041494,Soybean,2023,1,4,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,2,0.379427198,0.434883681,0.569064421,24.98226696,6.601437123,8.133497173,,,,,,,32.33091489
Field_18,2023-01-05,dataset1_field_satellite,338,ok,26.38556389,74.61188542,0.284011811,0.349594962,-0.349594962,0.425961569,30.31194702,14.5785823,5.949478177,Soybean,2023,1,5,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,3,0.344952796,0.4006044335,0.5173606245,27.084797885,6.3742393085,11.1115917665,0.048754166863102175,0.04847817672244401,0.07312021023647852,2.973427749443849,0.3213062306074269,4.211661764157689,31.56932832
Field_18,2023-01-16,dataset1_field_satellite,331,ok,26.38556389,74.61188542,0.365405181,0.414800223,-0.414800223,0.548036914,26.15102117,8.229367599,6.523352574,Soybean,2023,1,16,0.49999999999999994,0.8660254037844387,0.2719581575341055,0.9623090774541486,4,0.3246391343333333,0.38360127633333335,0.4868942726666667,28.160514263333337,6.232652264666666,12.267255277666669,0.04925869409739781,0.04519279666129726,0.07387745498195486,2.809294123160676,0.3343045316144597,3.5882756110644753,33.69759765
Field_18,2023-01-31,dataset1_field_satellite,332,ok,26.38556389,74.61188542,0.398322775,0.445866467,-0.445866467,0.597403674,24.22845975,6.948433415,14.18880928,Soybean,2023,1,31,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,5,0.334830646,0.391401013,0.502179933,27.65814099,6.305327342,11.257783358000001,0.04508969139017499,0.0400616543383273,0.06762537406214232,2.5041840860159086,0.3092458795741657,3.558082180101444,47.56264634
Field_18,2023-02-03,dataset1_field_satellite,334,ok,26.38556389,74.61188542,0.380764682,0.418554287,-0.418554287,0.571072716,25.80245762,6.376518155,6.652239119,Soybean,2023,2,34,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,6,0.34752907180000003,0.40229410379999997,0.5212246812,26.972204742000002,7.882023729599998,10.3959133694,0.04828105520011388,0.04239102790836684,0.07241136363023778,2.6562654487255384,3.535757663341712,3.634427188225595,34.22966498
Field_18,2023-02-15,dataset1_field_satellite,333,ok,26.38556389,74.61188542,0.389114115,0.443479789,-0.443479789,0.58359913,24.44438084,13.16554676,6.66823234,Soybean,2023,2,46,0.8660254037844386,0.5000000000000001,0.7116566222817746,0.7025274741691571,7,0.3530683401666667,0.4050041343333333,0.529532687,26.777246888333334,7.677059627833333,9.726014167,0.04526532002777489,0.0384924017262101,0.06788860160932335,2.423354760556603,3.2020817449249814,3.6414061071882196,34.16706882
Field_18,2023-03-17,dataset1_field_satellite,335,ok,26.38556389,74.61188542,0.333788452,0.387439284,-0.387439284,0.500614208,27.87108798,12.57355046,6.305092147,Soybean,2023,3,76,1.0,6.123233995736766e-17,0.9657399376548549,0.2595117970697999,8,0.3582177365714286,0.4105006564285714,0.5372564645714285,26.44398031,7.532941443857142,10.217375966,0.04350944320122957,0.03802897726139068,0.06525577141935292,2.3814575085925167,2.94785175017102,3.569302493089091,32.90471299
Field_18,2023-04-16,dataset1_field_satellite,337,ok,26.38556389,74.61188542,0.269651519,0.33339688,-0.33339688,0.404428625,31.28575175,25.72365982,5.859163517,Soybean,2023,4,106,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935,9,0.355164076,0.407617984875,0.5326761825,26.62236876875,7.379460281749999,10.51189777775,0.04119747060140255,0.03613974307222952,0.0617884840368733,2.2617975138447894,2.7634900760952,3.407913798130885,31.27721292
Field_18,2023-05-16,dataset1_field_satellite,339,ok,26.38556389,74.61188542,0.303575856,0.352480807,-0.352480807,0.455312446,29.96477805,29.87272717,13.02506726,Soybean,2023,5,136,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722,10,0.3456626807777778,0.39937119544444444,0.5184264538888889,27.140522433333334,7.210538418999999,12.202093560222222,0.04793293477849083,0.04189160684275817,0.07188937719886679,2.6253782537989454,2.6342131817729633,5.989407144812958,44.7249539
Field_18,2023-05-31,dataset1_field_satellite,340,ok,26.38556389,74.61188542,0.400926037,0.409439837,-0.409439837,0.601322416,26.06197588,15.01188668,6.853565547,Soybean,2023,5,151,0.49999999999999994,-0.8660254037844387,0.5160623910158528,-0.8565509959010036,11,0.3414539983,0.3946821566,0.5121150530999999,27.422947994999998,7.7919913031,13.9691569212,0.04711062705038038,0.042187533001230994,0.0706554241253096,2.631426854465275,3.090136706338595,7.944321148010903,35.14774194
Field_18,2023-06-15,dataset1_field_satellite,341,ok,26.38556389,74.61188542,0.402528799,0.412734473,-0.412734473,0.603725964,25.87736856,30.03004273,6.860150991,Soybean,2023,6,166,1.2246467991473532e-16,-1.0,0.2802306751992159,-0.9599326896597447,12,0.3468605472727273,0.39602376390909094,0.5202248133636364,27.29922325727273,7.706679870727272,14.063950535636364,0.04815608531340053,0.04026919614974734,0.07222479068411936,2.5298917920226187,2.9451840049313347,7.543199505195189,35.15817463
Field_18,2023-08-29,dataset1_field_satellite,342,ok,26.38556389,74.61188542,0.387764837,0.405072961,-0.405072961,0.581575036,26.41938131,25.8500948,6.746316889,Soybean,2023,8,241,-0.8660254037844384,-0.5000000000000004,-0.8452490573530633,-0.5343725582809785,13,0.35149956825,0.397416323,0.5271832425833333,27.180735365833332,7.636135797416666,15.3944582185,0.04864602533511876,0.03869702682251767,0.07296051809324298,2.4468295443208956,2.818735722042372,8.542256883925928,34.70956884
Field_18,2023-09-13,dataset1_field_satellite,343,ok,26.38556389,74.61188542,0.387764837,0.405072961,-0.405072961,0.581575036,26.41938131,16.84277286,13.70430876,Soybean,2023,9,256,-1.0,-1.8369701987210297e-16,-0.9536809966304455,-0.300819807635668,14,0.3542892043076923,0.39800529515384614,0.5313672266923077,27.122169669230768,7.5676881890769225,16.198737955538462,0.047648711425492235,0.03711039083241841,0.0714647360571085,2.3521584728406095,2.7099946723738264,8.67747447448873,47.52091556
Field_18,2023-09-28,dataset1_field_satellite,344,ok,26.38556389,74.61188542,0.421788403,0.412504132,-0.412504132,0.632597942,25.69243488,22.18313169,7.033254087,Soybean,2023,9,271,-1.0,-1.8369701987210297e-16,-0.9988797155850335,-0.04732138832243232,15,0.35668032092857144,0.3985101284285714,0.5349534987857143,27.071970500714286,8.006018229857142,16.244740448714285,0.046645446845607626,0.035704510812239486,0.06996002553471438,2.267672915345059,3.07717528284908,8.338824455114064,35.90932851
Field_18,2023-10-13,dataset1_field_satellite,345,ok,26.38556389,74.61188542,0.362393914,0.391858017,-0.391858017,0.543514408,27.35330416,14.22904401,6.550635127,Soybean,2023,10,286,-0.8660254037844386,0.5000000000000001,-0.9778483415056568,0.20931464596304888,16,0.3610208597333333,0.39944306199999996,0.5414631283333333,26.980001459333334,7.941167287,16.640633198133333,0.04798945452822236,0.034594935488825446,0.07197523154557699,2.214024613089021,2.9758586490011805,8.180470809497846,33.93754958
Field_18,2023-10-28,dataset1_field_satellite,346,ok,26.38556389,74.61188542,0.33273635,0.382979761,-0.382979761,0.499034987,28.10955568,16.52197329,13.3355239,Soybean,2023,10,301,-0.8660254037844386,0.5000000000000001,-0.8919813464595487,0.45207220393230374,17,0.361106675625,0.3989689966875,0.5415913333125,27.003332878125,7.8542590269999994,16.489908873875,0.04636348842999306,0.033475633886542705,0.06953657078523781,2.140985988554114,2.895893837156172,7.926048677502978,45.53870394
Field_18,2023-11-27,dataset1_field_satellite,348,ok,26.38556389,74.61188542,0.290954745,0.34007985,-0.34007985,0.436373651,30.72692292,10.86115971,12.68732807,Soybean,2023,11,331,-0.5000000000000004,0.8660254037844384,-0.5524353131676203,0.8335557718385695,18,0.3594378329411765,0.3980284534117647,0.5390880188235294,27.068404807647056,8.176686372470588,16.491795015999998,0.04541552987186973,0.03264380497443973,0.06811503635473207,2.090290946898368,3.10312314115098,7.6743675725631295,44.24505004
Field_18,2023-12-11,dataset1_field_satellite,347,ok,26.38556389,74.61188542,0.334358118,0.417554117,-0.417554117,0.501471849,26.32747507,13.32254069,6.240178486,Soybean,2023,12,345,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,19,0.35563321694444444,0.3948090865555556,0.5333816650555555,27.271655813888888,8.427277577888889,16.178981943444445,0.04692328353359178,0.03448901860655381,0.07037657016500841,2.203609567928056,3.1926895636718418,7.562591369752753,32.45610721
Field_18,2023-12-12,dataset1_field_satellite,349,ok,26.38556389,74.61188542,0.337692112,0.378634528,-0.378634528,0.506464875,28.28082974,6.843589879,6.360598032,Soybean,2023,12,346,-2.4492935982947064e-16,1.0,-0.32126966169236515,0.9469877530760751,20,0.3545134748947369,0.39600619342105264,0.5317022010526316,27.221962090526315,8.31216709936842,16.028642930105264,0.04586169689097348,0.03392105135732445,0.06878440256520132,2.152450471673425,3.143045033300128,7.3786750614120535,33.19682839
Field_18,2023-12-27,dataset1_field_satellite,350,ok,26.38556389,74.61188542,0.384626382,0.434397188,-0.434397188,0.576857706,24.95401079,11.54087501,6.649416786,Soybean,2023,12,361,-2.4492935982947064e-16,1.0,-0.06880242680232064,0.9976303053065857,21,0.35367240675,0.39513761015000004,0.53044033475,27.274905473,8.214588646,15.56939027755,0.044796689661594,0.03324404582610745,0.06718723607928684,2.108378215075269,3.090182827139594,7.469778272931083,34.13577074
Field_19,2023-01-04,dataset1_field_satellite,356,ok,26.70654183,80.86121951,0.402042184,0.438654828,-0.438654828,0.602969261,24.55873167,7.523405646,9.61757043,Sugarcane,2023,1,4,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,1,,,,,,,,,,,,,34.85562654
Field_19,2023-01-16,dataset1_field_satellite,351,ok,26.70654183,80.86121951,0.533212685,0.471454454,-0.471454454,0.799697156,21.54421161,7.189186839,17.93216375,Sugarcane,2023,1,16,0.49999999999999994,0.8660254037844387,0.2719581575341055,0.9623090774541486,2,0.402042184,0.438654828,0.602969261,24.55873167,9.61757043,7.523405646,,,,,,,54.44822356
Field_19,2023-01-31,dataset1_field_satellite,352,ok,26.70654183,80.86121951,0.672346236,0.596786625,-0.596786625,1.008376975,13.72324974,8.032900094,11.6609396,Sugarcane,2023,1,31,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,3,0.4676274345,0.45505464100000004,0.7013332085,23.051471640000003,13.77486709,7.3562962425,0.09275155074873677,0.023192837964982595,0.1391076286030551,2.1315875764488785,5.87930531938037,0.2363283848297774,43.94250194
Field_19,2023-02-03,dataset1_field_satellite,354,ok,26.70654183,80.86121951,0.687717717,0.643095215,-0.643095215,1.031430312,11.20154372,9.597576946,11.6901037,Sugarcane,2023,2,34,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,4,0.535867035,0.5022986356666667,0.8036811306666666,19.94206434,13.070224593333334,7.581830859666667,0.13517157361052856,0.08345620985059803,0.2027332180065342,5.59259099791103,4.332744934054284,0.42488015176008226,43.82774232
Field_19,2023-02-15,dataset1_field_satellite,353,ok,26.70654183,80.86121951,0.686961492,0.630249159,-0.630249159,1.030303631,11.86524273,6.660678564,11.71362315,Sugarcane,2023,2,46,0.8660254037844386,0.5000000000000001,0.7116566222817746,0.7025274741691571,5,0.5738297055,0.5374977805000001,0.860618426,17.756934185,12.72519437,8.085767381250001,0.13396104016042865,0.09797556751427,0.200917713309929,6.3206453697734295,3.6043449514582404,1.0659065781680013,44.01553079
Field_19,2023-03-17,dataset1_field_satellite,355,ok,26.70654183,80.86121951,0.512306026,0.506728342,-0.506728342,0.768332446,19.9564898,23.99281168,6.370946586,Sugarcane,2023,3,76,1.0,6.123233995736766e-17,0.9657399376548549,0.2595117970697999,6,0.5964560628,0.5560480562000001,0.894555467,16.578595894,12.522880126,7.800749617799999,0.12656591339687118,0.09444560611821766,0.18982770978033348,6.074975231061666,3.154065973224615,1.121736712623138,48.35553099
Field_19,2023-04-16,dataset1_field_satellite,357,ok,26.70654183,80.86121951,0.337390625,0.402217875,-0.402217875,0.506023604,27.07964001,20.63347994,9.125543693,Sugarcane,2023,4,106,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935,7,0.5824310566666666,0.5478281038333334,0.8735182968333333,17.141578211666666,11.497557869333335,10.499426628166667,0.11830194051420992,0.08684114067359792,0.17743455890013354,5.605885638009589,3.7770650127921845,6.686088560559654,32.81081876
Field_19,2023-05-16,dataset1_field_satellite,358,ok,26.70654183,80.86121951,0.329244466,0.390059923,-0.390059923,0.49380998,27.78367384,20.58598118,9.081327141,Sugarcane,2023,5,136,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722,8,0.5474252807142858,0.5270266425714286,0.8210190549999999,18.561301325714286,11.158698701285715,11.947148529857143,0.14226953781954788,0.09650591672184332,0.2133753617335606,6.348038347864844,3.5626248061560584,7.2058615815283025,32.68562645
Field_19,2023-05-31,dataset1_field_satellite,359,ok,26.70654183,80.86121951,0.3342848,0.364329758,-0.364329758,0.501373953,29.04609226,20.05731284,9.186694243,Sugarcane,2023,5,151,0.49999999999999994,-0.8660254037844387,0.5160623910158528,-0.8565509959010036,9,0.5201526788749999,0.5099058026250001,0.780117920625,19.714097889999998,10.899027256250001,13.027002611125,0.15264161470069235,0.10162624011566579,0.2289281941029383,6.721035003617871,3.379133692471645,7.337257152519607,33.28028993
Field_19,2023-06-15,dataset1_field_satellite,360,ok,26.70654183,80.86121951,0.316283987,0.355110535,-0.355110535,0.474376477,29.70070612,33.94551898,9.047459144,Sugarcane,2023,6,166,1.2246467991473532e-16,-1.0,0.2802306751992159,-0.9599326896597447,10,0.4995006923333334,0.4937306865555555,0.7491463686666666,20.750986153333333,10.708768032555556,13.808148192111112,0.1556456573572964,0.10673151134403135,0.2334314387024554,7.014414303106164,3.212010833956625,7.252421697279625,32.73778991
Field_19,2023-08-29,dataset1_field_satellite,361,ok,26.70654183,80.86121951,0.556254586,0.467530719,-0.467530719,0.834286291,21.50925064,27.93406047,17.02149093,Sugarcane,2023,8,241,-0.8660254037844384,-0.5000000000000004,-0.8452490573530633,-0.5343725582809785,11,0.48117902179999994,0.47986867140000006,0.7216693795,21.645958150000002,10.5426371437,15.821885270900001,0.15776779358543952,0.1097608085721986,0.2366127958941091,7.193390506866852,3.0735441229324274,9.343704332183647,54.88639666
Field_19,2023-09-28,dataset1_field_satellite,362,ok,26.70654183,80.86121951,0.704673949,0.636672711,-0.636672711,1.056869434,11.35633299,10.33662164,11.85662136,Sugarcane,2023,9,271,-1.0,-1.8369701987210297e-16,-0.9988797155850335,-0.04732138832243232,12,0.4880040730909091,0.4787470393636364,0.7319072805454545,21.633530194545454,11.131623851545454,16.922992107181816,0.15137372162926763,0.10419467467800603,0.2270242596259843,6.82437391126091,3.509695840134315,9.587029179913493,44.67279044
Field_19,2023-10-13,dataset1_field_satellite,363,ok,26.70654183,80.86121951,0.360647288,0.303341143,-0.303341143,0.540916148,31.89120069,23.65177745,9.565827657,Sugarcane,2023,10,286,-0.8660254037844386,0.5000000000000001,-0.9778483415056568,0.20931464596304888,13,0.5060598960833333,0.49190751200000005,0.7589874600000001,20.777097094166667,11.192040310583332,16.374127901583332,0.157299285728658,0.10930667599764766,0.23591225493883683,7.151222675643459,3.352901979256915,9.336519391867252,35.3459631
Field_19,2023-10-28,dataset1_field_satellite,364,ok,26.70654183,80.86121951,0.504507038,0.512626541,-0.512626541,0.756660561,19.73495203,16.45642767,16.33566399,Sugarcane,2023,10,301,-0.8660254037844386,0.5000000000000001,-0.8919813464595487,0.45207220393230374,14,0.49487431084615385,0.4774024066923077,0.7422127436923076,21.632028140000003,11.066947029538461,16.933947097615384,0.15590916684230124,0.11699342719152073,0.2338264180001462,7.508669155556344,3.2416894749718015,9.16409002998578,51.80875229
Field_19,2023-11-27,dataset1_field_satellite,366,ok,26.70654183,80.86121951,0.397246356,0.477840649,-0.477840649,0.595771678,22.60671161,16.73036218,15.86809747,Sugarcane,2023,11,331,-0.5000000000000004,0.8660254037844384,-0.5524353131676203,0.8335557718385695,15,0.4955623627857143,0.4799184162857143,0.7432447306428571,21.49652270357143,11.443283955285713,16.89983856707143,0.14981480395201405,0.1127971833561666,0.22468633769758303,7.231890823568298,3.4180423264656357,8.805497802946247,47.94865597
Field_19,2023-12-11,dataset1_field_satellite,365,ok,26.70654183,80.86121951,0.374658862,0.431015917,-0.431015917,0.561914546,25.22847029,11.35918768,15.49084561,Sugarcane,2023,12,345,-2.4492935982947064e-16,1.0,-0.33752289959411347,0.941317317512847,16,0.4890079623333333,0.4797798984666667,0.7334131938,21.570535297333333,11.738271522933333,16.888540141266667,0.14658001617650956,0.10869540953613759,0.21983594029392467,6.974717275066599,3.4862268096410105,8.485302830185576,47.60437711
Field_19,2023-12-12,dataset1_field_satellite,367,ok,26.70654183,80.86121951,0.400757046,0.40726353,-0.40726353,0.6010388,26.17483352,12.58417131,9.679661758,Sugarcane,2023,12,346,-2.4492935982947064e-16,1.0,-0.32126966169236515,0.9469877530760751,17,0.4818611435625,0.476732149625,0.7226945283125,21.799156234375,11.972807403375,16.5429556124375,0.14446644372601639,0.1057150239337351,0.21666615157713612,6.799988935405158,3.4962320877112623,8.313314532143536,35.32509772
Field_19,2023-12-27,dataset1_field_satellite,368,ok,26.70654183,80.86121951,0.298872384,0.30873595,-0.30873595,0.448242414,32.24661762,9.553768277,15.53412139,Sugarcane,2023,12,361,-2.4492935982947064e-16,1.0,-0.06880242680232064,0.9976303053065857,18,0.4770903142941177,0.4726457602352941,0.715538309,22.056549015882354,11.837916483058823,16.310085947588238,0.14125536301359154,0.10373554343922535,0.21185089682184444,6.669042410575607,3.4305955622849442,8.106394351200246,46.61327129
Field_2,2023-01-04,dataset1_field_satellite,21,ok,25.37877892,83.01640486,0.324332121,0.35809538,-0.35809538,0.486441933,29.46609228,10.67081945,15.23119097,Rice,2023,1,4,0.49999999999999994,0.8660254037844387,0.06880242680231986,0.9976303053065857,1,,,,,,,,,,,,,46.65500206
Field_2,2023-01-05,dataset1_field_satellite,23,ok,25.37877892,83.01640486,0.344011696,0.374978269,-0.374978269,0.515963778,28.40299316,8.004618748,5.360551336,Rice,2023,1,5,0.49999999999999994,0.8660254037844387,0.08596479873744647,0.9962981749346078,2,0.324332121,0.35809538,0.486441933,29.46609228,15.23119097,10.67081945,,,,,,,43.92163656
Field_2,2023-01-16,dataset1_field_satellite,16,ok,25.37877892,83.01640486,0.279167432,0.306950665,-0.306950665,0.418697274,32.53902625,10.48604637,15.38547851,Rice,2023,1,16,0.49999999999999994,0.8660254037844387,0.2719581575341055,0.9623090774541486,3,0.3341719085,0.3665368245,0.5012028555,28.934542720000003,10.295871153,9.337719099000001,0.013915560933369235,0.01193800529791972,0.020875096792638225,0.7517245968254528,6.979596219850102,1.8852885963885335,45.79952126
Field_2,2023-01-31,dataset1_field_satellite,17,ok,25.37877892,83.01640486,0.352304075,0.389930306,-0.389930306,0.528385528,27.55478778,7.15824618,15.79471681,Rice,2023,1,31,0.49999999999999994,0.8660254037844387,0.5086709438521044,0.8609610158889943,4,0.31583708299999996,0.34667477133333335,0.473700995,30.13603723,11.992406938666667,9.720494856,0.03324633658602866,0.03542261217404866,0.04986924729665957,2.1478622179778206,5.743873493751038,1.4888614395829762,47.55221364
Field_2,2023-02-03,dataset1_field_satellite,19,ok,25.37877892,83.01640486,0.304836525,0.359751296,-0.359751296,0.457197543,29.58064007,10.31998996,15.43910284,Rice,2023,2,34,0.8660254037844386,0.5000000000000001,0.5524353131676196,0.8335557718385699,5,0.32495383099999997,0.357488655,0.48737212825000004,29.4907248675,12.9429844065,9.079932687,0.03270075902242975,0.036114650148014814,0.04904651623354386,2.1774419821721382,5.060544624598578,1.7660931912748357,45.99774242
Field_2,2023-02-15,dataset1_field_satellite,18,ok,25.37877892,83.01640486,0.29743809,0.355413734,-0.355413734,0.446096683,29.87769423,5.360588605,15.70346137,Rice,2023,2,46,0.8660254037844386,0.5000000000000001,0.7116566222817746,0.7025274741691571,6,0.3209303698,0.3579411832,0.48133721120000006,29.508707908,13.4422080932,9.3279441416,0.0297144061125541,0.031292569011573755,0.044567608024072426,1.8861487581901966,4.522494374786648,1.62691803059175,45.92471357
Field_2,2023-03-17,dataset1_field_satellite,20,ok,25.37877892,83.01640486,0.295018731,0.332646295,-0.332646295,0.442473412,31.06500775,24.80185578,15.61220594,Rice,2023,3,76,1.0,6.123233995736766e-17,0.9657399376548549,0.2595117970697999,7,0.3170149898333333,0.3575199416666666,0.4754637898333334,29.570205628333337,13.819083639333334,8.666718218833333,0.028254874733356757,0.028007937568691393,0.042379238068804295,1.6937347868114174,4.149045114194504,2.1773396951884676,46.13336743
Field_2,2023-04-16,dataset1_field_satellite,22,ok,25.37877892,83.01640486,0.252393581,0.309416917,-0.309416917,0.378549041,32.68652662,24.46960053,8.583655738,Rice,2023,4,106,0.8660254037844387,-0.4999999999999998,0.9679377830240642,-0.25119006388481935,8,0.31387266714285716,0.3539665635714285,0.4707508787142857,29.783748788571426,14.075243967999999,10.971737870428571,0.02709983330334289,0.0272413156239523,0.04064661406057448,1.646152901678306,3.847701426076272,6.414240611058424,30.98509753
Field_2,2023-05-16,dataset1_field_satellite,24,ok,25.37877892,83.01640486,0.270803683,0.323778439,-0.323778439,0.40616568,31.76514447,11.70462216,8.714423838,Rice,2023,5,136,0.49999999999999994,-0.8660254037844387,0.717676913675962,-0.6963762255968722,9,0.30618778137499997,0.34839785775,0.459225649,30.146596017500002,13.38879543925,12.658970702875,0.03319557644638509,0.02973483477812567,0.04978728312343395,1.8373805306362279,4.0570342125439804,7.618334604556468,31.46500139
Field_2,2023-05-31,dataset1_field_satellite,25,ok,25.37877892,83.01640486,0.273582639,0.322623657,-0.322623657,0.410334609,31.79573154,26.50252718,8.741706391,Rice,2023,5,151,0.49999999999999994,-0.8660254037844387,0.5160623910158528,-0.8565509959010036,10,0.3022562148888889,0.3456623667777778,0.4533300968888889,30.326434734444447,12.869420816888889,12.552931975888889,0.03321623012879743,0.028999768052591586,0.049817112300541776,1.8014019511413735,4.102418282148717,7.13339626567859,31.59019371
Field_2,2023-06-15,dataset1_field_satellite,26,ok,25.37877892,83.01640486,0.217566921,0.278929406,-0.278929406,0.326318825,34.59903245,26.13669465,8.344698202,Rice,2023,6,166,1.2246467991473532e-16,-1.0,0.2802306751992159,-0.9599326896597447,11,0.2993888573,0.3433584958,0.4490305481,30.473364415,12.4566493743,13.947891496299999,0.03260282896822865,0.028295261303765057,0.04889638501139318,1.7607871254117433,4.082114237570559,8.043042707750468,30.11918403
Field_2,2023-08-29,dataset1_field_satellite,27,ok,25.37877892,83.01640486,0.49578519,0.463494309,-0.463494309,0.743597596,22.33293371,29.83822159,17.43072923,Rice,2023,8,241,-0.8660254037844384,-0.5000000000000004,-0.8452490573530633,-0.5343725582809785,12,0.29195049945454543,0.33750130581818183,0.43787493690909096,30.848425145454545,12.082835631363638,15.055964510272728,0.03956350405191379,0.03313507281322517,0.05933544549368661,2.082717032564492,4.06625071069255,8.469212846898396,52.85202157
Field_2,2023-09-28,dataset1_field_satellite,28,ok,25.37877892,83.01640486,0.503070062,0.463745393,-0.463745393,0.754498653,22.24571278,24.13354742,16.67528474,Rice,2023,9,271,-1.0,-1.8369701987210297e-16,-0.9988797155850335,-0.04732138832243232,13,0.30893672366666663,0.34800072275,0.4633518251666667,30.138800859166665,12.52849343125,16.287819266916667,0.06989531642691596,0.048176488308616774,0.1048307871058232,3.1600905802950883,4.173080221319171,9.133261854513572,52.70596387
Field_2,2023-10-13,dataset1_field_satellite,29,ok,25.37877892,83.01640486,0.452847953,0.430412376,-0.430412376,0.679185892,24.46075439,26.78854948,10.09078161,Rice,2023,10,286,-0.8660254037844386,0.5000000000000001,-0.9778483415056568,0.20931464596304888,14,0.3238700573846154,0.3569041589230769,0.485747735,29.531640237692308,12.847477378076924,16.891336817153846,0.08589121170019819,0.05619683983596535,0.12881848030933776,3.7344830565326297,4.157660621964489,9.011111699597837,37.20298242
Field_2,2023-10-28,dataset1_field_satellite,30,ok,25.37877892,83.01640486,0.455247558,0.476415369,-0.476415369,0.682780213,22.08713363,18.24981266,16.86155872,Rice,2023,10,301,-0.8660254037844386,0.5000000000000001,-0.8919813464595487,0.45207220393230374,15,0.33308276421428573,0.36215474585714286,0.49956474621428576,29.169434105714288,12.6505705375,17.598280578785715,0.089431824048997,0.05745534345123188,0.1341285244226894,3.835397298907626,4.061926991284377,9.052664947600142,50.76548302
Field_2,2023-11-27,dataset1_field_satellite,32,ok,25.37877892,83.01640486,0.337730048,0.382477812,-0.382477812,0.506526803,28.0841874,10.67075885,15.44004362,Rice,2023,11,331,-0.5000000000000004,0.8660254037844384,-0.5524353131676203,0.8335557718385695,16,0.3412270838,0.3697721207333334,0.5117791106666666,28.697280740666667,12.931303083,17.641716050866666,0.09176988017531842,0.0627350656019963,0.13763461997372847,4.1235264879235425,4.062375461954233,8.724988125022357,46.90538669
